0.24,0.12
0.07,0.14
0.07,0.14
-0.09,-0.11
-0.09,-0.11
-0.09,-0.11
0.02,0.12
0.02,0.12
0.02,0.12
0.17,-0.06
0.17,-0.06
0.17,-0.06
-0.04,0.12
-0.04,0.12
0.19,0.26
0.19,0.26
0.19,0.26
-0.01,-0.24
-0.01,-0.24
-0.01,-0.24
-0.12,0.08
-0.12,0.08
0.18,0.08
0.18,0.08
0.18,0.08
0.03,-0.1
0.03,-0.1
0.03,-0.1
-0.15,-0.08
-0.15,-0.08
0.07,0.09
0.07,0.09
0.07,0.09
0.05,-0.27
0.05,-0.27
0.05,-0.27
0.07,0.15
0.07,0.15
-0.17,-0.13
-0.17,-0.13
-0.17,-0.13
-0.11,-0.03
-0.11,-0.03
-0.11,-0.03
0.05,0.34
0.05,0.34
0.05,-0.06
0.05,-0.06
0.05,-0.06
0.22,0.16
0.22,0.16
0.22,0.16
0.1,-0.14
0.1,-0.14
-0.11,-0.0
-0.11,-0.0
-0.11,-0.0
0.16,0.08
0.16,0.08
0.16,0.08
-0.03,-0.16
-0.03,-0.16
0.17,0.4
0.17,0.4
0.17,0.4
-0.01,0.28
-0.01,0.28
-0.01,0.28
-0.03,-0.1
-0.03,-0.1
-0.08,-0.0
-0.08,-0.0
-0.08,-0.0
-0.22,-0.03
-0.22,-0.03
-0.22,-0.03
0.11,0.2
0.11,0.2
-0.22,0.05
-0.22,0.05
-0.22,0.05
0.19,-0.19
0.19,-0.19
0.19,-0.19
-0.06,0.05
-0.06,0.05
-0.09,-0.02
-0.09,-0.02
-0.09,-0.02
0.11,-0.0
0.11,-0.0
0.11,-0.0
-0.39,-0.16
-0.39,-0.16
0.11,0.08
0.11,0.08
0.11,0.08
0.1,-0.08
0.1,-0.08
0.1,-0.08
-0.07,0.25
-0.07,0.25
0.18,-0.13
0.18,-0.13
0.18,-0.13
0.25,0.05
0.25,0.05
0.25,0.05
-0.09,0.16
-0.09,0.16
0.03,-0.24
0.03,-0.24
0.03,-0.24
-0.06,-0.14
-0.06,-0.14
-0.06,-0.14
0.32,-0.13
0.32,-0.13
-0.01,-0.0
-0.01,-0.0
-0.01,-0.0
0.02,0.2
0.02,0.2
0.02,0.2
-0.15,-0.12
-0.15,-0.12
-0.03,-0.0
-0.03,-0.0
-0.03,-0.0
0.33,-0.08
0.33,-0.08
0.33,-0.08
0.05,0.12
0.05,0.12
0.11,0.09
0.11,0.09
0.11,0.09
0.26,-0.02
0.26,-0.02
0.26,-0.02
0.03,-0.11
0.03,-0.11
-0.04,-0.19
-0.04,-0.19
-0.04,-0.19
-0.11,-0.08
-0.11,-0.08
-0.11,-0.08
0.0,-0.13
0.0,-0.13
0.21,0.08
0.21,0.08
0.21,0.08
0.13,-0.03
0.13,-0.03
0.13,-0.03
0.03,0.22
0.03,0.22
0.16,0.15
0.16,0.15
0.16,0.15
0.16,0.06
0.16,0.06
0.16,0.06
-0.23,0.09
-0.23,0.09
-0.11,-0.0
-0.11,-0.0
-0.11,-0.0
-0.04,-0.06
-0.04,-0.06
-0.04,-0.06
0.05,-0.08
0.05,-0.08
-0.03,-0.08
-0.03,-0.08
-0.03,-0.08
-0.04,0.16
-0.04,0.16
-0.04,0.16
-0.09,0.05
-0.09,0.05
-0.2,-0.19
-0.2,-0.19
-0.2,-0.19
-0.01,0.17
-0.01,0.17
-0.01,0.17
-0.11,0.03
-0.11,0.03
0.08,0.09
0.08,0.09
0.08,0.09
0.1,0.06
0.1,0.06
0.1,0.06
-0.25,-0.02
-0.25,-0.02
0.02,0.01
0.02,0.01
0.02,0.01
0.05,-0.05
0.05,-0.05
0.05,-0.05
0.0,-0.25
0.0,-0.25
0.25,0.51
0.25,0.51
0.25,0.51
0.03,-0.08
0.03,-0.08
0.03,-0.08
0.11,0.06
0.11,0.06
-0.06,0.22
-0.06,0.22
-0.06,0.22
0.24,-0.22
0.24,-0.22
0.24,-0.22
0.0,-0.0
0.0,-0.0
-0.17,0.12
-0.17,0.12
-0.17,0.12
-0.08,-0.08
-0.08,-0.08
-0.08,-0.08
-0.06,0.09
-0.06,0.09
0.13,-0.06
0.13,-0.06
0.13,-0.06
0.05,-0.11
0.05,-0.11
0.05,-0.11
0.14,0.05
0.14,0.05
0.1,0.05
0.1,0.05
0.1,0.05
-0.23,-0.05
-0.23,-0.05
-0.23,-0.05
0.13,-0.03
0.13,-0.03
0.21,-0.28
0.21,-0.28
0.21,-0.28
0.17,-0.0
0.17,-0.0
0.17,-0.0
-0.06,0.09
-0.06,0.09
0.22,-0.17
0.22,-0.17
0.22,-0.17
0.18,-0.03
0.18,-0.03
0.18,-0.03
0.18,-0.14
0.18,-0.14
-0.2,-0.11
-0.2,-0.11
-0.2,-0.11
0.05,-0.0
0.05,-0.0
0.05,-0.0
0.01,-0.4
0.01,-0.4
-0.01,0.01
-0.01,0.01
-0.01,0.01
0.24,0.33
0.24,0.33
0.24,0.33
0.25,-0.02
0.25,-0.02
-0.51,-0.0
-0.51,-0.0
-0.51,-0.0
-0.23,-0.05
-0.23,-0.05
-0.23,-0.05
0.08,-0.05
0.08,-0.05
-0.07,0.79
-0.07,0.79
-0.07,0.79
0.0,0.14
0.0,0.14
0.0,0.14
0.07,-0.16
0.07,-0.16
0.08,-0.11
0.08,-0.11
0.08,-0.11
-0.08,0.01
-0.08,0.01
-0.08,0.01
-0.01,0.03
-0.01,0.03
-0.08,0.03
-0.08,0.03
-0.08,0.03
0.05,-0.0
0.05,-0.0
0.05,-0.0
-0.06,0.03
-0.06,0.03
0.05,-0.13
0.05,-0.13
0.05,-0.13
0.05,0.15
0.05,0.15
0.05,0.15
-0.04,-0.0
-0.04,-0.0
-0.04,-0.17
-0.04,-0.17
-0.04,-0.17
-0.06,0.06
-0.06,0.06
-0.06,0.06
0.0,0.05
0.0,0.05
0.02,-0.05
0.02,-0.05
0.02,-0.05
0.14,0.25
0.14,0.25
0.14,0.25
0.02,0.16
0.02,0.16
-0.08,0.17
-0.08,0.17
-0.08,0.17
0.18,0.23
0.18,0.23
0.18,0.23
-0.17,-0.32
-0.17,-0.32
0.03,-0.0
0.03,-0.0
0.03,-0.0
-0.11,0.08
-0.11,0.08
-0.11,0.08
0.18,-0.1
0.18,-0.1
0.25,0.26
0.25,0.26
0.25,0.26
-0.03,-0.16
-0.03,-0.16
-0.03,-0.16
-0.11,-0.0
-0.11,-0.0
-0.18,0.06
-0.18,0.06
-0.18,0.06
0.08,-0.11
0.08,-0.11
0.08,-0.11
0.1,0.09
0.1,0.09
-0.04,0.09
-0.04,0.09
-0.04,0.09
-0.03,-0.05
-0.03,-0.05
-0.03,-0.05
0.09,0.55
0.09,0.55
-0.01,-0.25
-0.01,-0.25
-0.01,-0.25
0.16,-0.2
0.16,-0.2
0.16,-0.2
0.1,-0.02
0.1,-0.02
0.05,0.2
0.05,0.2
0.05,0.2
-0.11,0.08
-0.11,0.08
-0.11,0.08
0.11,0.19
0.11,0.19
-0.18,0.14
-0.18,0.14
-0.18,0.14
-0.09,0.08
-0.09,0.08
-0.09,0.08
-0.11,-0.14
-0.11,-0.14
0.08,-0.17
0.08,-0.17
0.08,-0.17
0.16,-0.14
0.16,-0.14
0.16,-0.14
-0.12,-0.1
-0.12,-0.1
-0.14,-0.05
-0.14,-0.05
-0.14,-0.05
0.03,-0.02
0.03,-0.02
0.03,-0.02
0.41,-0.56
0.41,-0.56
0.0,0.33
0.0,0.33
0.0,0.33
-0.03,0.16
-0.03,0.16
-0.03,0.16
-0.06,-0.39
-0.06,-0.39
-0.11,0.06
-0.11,0.06
-0.11,0.06
-0.01,-0.19
-0.01,-0.19
-0.01,-0.19
0.03,0.01
0.03,0.01
-0.11,-0.08
-0.11,-0.08
-0.11,-0.08
0.16,-0.03
0.16,-0.03
0.16,-0.03
-0.01,0.19
-0.01,0.19
-0.15,-0.16
-0.15,-0.16
-0.15,-0.16
-0.18,-0.13
-0.18,-0.13
-0.18,-0.13
-0.11,0.08
-0.11,0.08
-0.23,-0.02
-0.23,-0.02
-0.23,-0.02
0.05,0.09
0.05,0.09
0.05,0.09
-0.18,-0.17
-0.18,-0.17
-0.18,0.06
-0.18,0.06
-0.18,0.06
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.08,-0.13
0.08,-0.13
-0.06,-0.03
-0.06,-0.03
-0.06,-0.03
0.21,0.05
0.21,0.05
0.21,0.05
0.02,0.11
0.02,0.11
-0.36,0.14
-0.36,0.14
-0.36,0.14
-0.18,-0.02
-0.18,-0.02
-0.18,-0.02
0.02,-0.42
0.02,-0.42
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.17,-0.06
-0.17,-0.06
-0.17,-0.06
-0.01,-0.13
-0.01,-0.13
0.0,-0.0
0.0,-0.0
0.0,-0.0
0.11,0.12
0.11,0.12
0.11,0.12
0.21,0.05
0.21,0.05
0.19,0.03
0.19,0.03
0.19,0.03
0.07,-0.03
0.07,-0.03
0.07,-0.03
-0.01,-0.0
-0.01,-0.0
0.03,0.17
0.03,0.17
0.03,0.17
-0.17,-0.03
-0.17,-0.03
-0.17,-0.03
0.07,-0.2
0.07,-0.2
-0.17,-0.1
-0.17,-0.1
-0.17,-0.1
-0.09,-0.08
-0.09,-0.08
-0.09,-0.08
0.14,0.08
0.14,0.08
-0.06,-0.27
-0.06,-0.27
-0.06,-0.27
0.05,-0.02
0.05,-0.02
0.05,-0.02
0.03,-0.05
0.03,-0.05
0.49,0.04
0.49,0.04
0.49,0.04
0.11,-0.02
0.11,-0.02
0.11,-0.02
0.05,0.12
0.05,0.12
0.05,0.12
0.37,-0.32
0.37,-0.32
-0.01,0.09
-0.01,0.09
-0.01,0.09
-0.07,0.19
-0.07,0.19
-0.07,0.19
-0.14,-0.25
-0.14,-0.25
0.09,0.16
0.09,0.16
0.09,0.16
0.11,-0.25
0.11,-0.25
0.11,-0.25
0.14,0.06
0.14,0.06
0.05,-0.03
0.05,-0.03
0.05,-0.03
-0.06,0.08
-0.06,0.08
-0.06,0.08
-0.18,0.36
-0.18,0.36
-0.22,-0.16
-0.22,-0.16
-0.22,-0.16
-0.03,-0.11
-0.03,-0.11
-0.03,-0.11
-0.23,0.31
-0.23,0.31
-0.09,0.03
-0.09,0.03
-0.09,0.03
0.14,-0.02
0.14,-0.02
0.14,-0.02
5.01,0.59
5.01,0.59
13.54,-1.16
13.54,-1.16
13.54,-1.16
5.19,3.86
5.19,3.86
5.19,3.86
-1.16,-1.8
-1.16,-1.8
-1.87,0.12
-1.87,0.12
-1.87,0.12
-1.22,-1.19
-1.22,-1.19
-1.22,-1.19
0.05,-1.02
0.05,-1.02
0.39,-0.41
0.39,-0.41
0.39,-0.41
-1.49,0.5
-1.49,0.5
-1.49,0.5
-0.81,-1.6
-0.81,-1.6
-0.2,-1.15
-0.2,-1.15
-0.2,-1.15
-1.55,-1.58
-1.55,-1.58
-1.55,-1.58
0.24,-2.18
0.24,-2.18
1.79,-2.2
1.79,-2.2
1.79,-2.2
1.94,1.27
1.94,1.27
1.94,1.27
3.29,-6.1
3.29,-6.1
1.52,3.63
1.52,3.63
1.52,3.63
1.26,1.13
1.26,1.13
1.26,1.13
0.62,0.24
0.62,0.24
0.03,-0.64
0.03,-0.64
0.03,-0.64
-0.03,-2.15
-0.03,-2.15
-0.03,-2.15
-0.35,-1.38
-0.35,-1.38
-0.14,-1.22
-0.14,-1.22
-0.14,-1.22
0.01,-4.11
0.01,-4.11
0.01,-4.11
0.71,-1.44
0.71,-1.44
3.02,-5.93
3.02,-5.93
3.02,-5.93
0.07,-1.97
0.07,-1.97
0.07,-1.97
-0.1,-2.04
-0.1,-2.04
0.16,0.05
0.16,0.05
0.16,0.05
0.1,-2.35
0.1,-2.35
0.1,-2.35
-0.31,0.66
-0.31,0.66
-1.56,1.0
-1.56,1.0
-1.56,1.0
-0.92,-5.57
-0.92,-5.57
-0.92,-5.57
1.52,3.02
1.52,3.02
0.92,1.29
0.92,1.29
0.92,1.29
1.32,1.49
1.32,1.49
1.32,1.49
2.07,2.86
2.07,2.86
1.76,-4.45
1.76,-4.45
1.76,-4.45
0.96,-1.99
0.96,-1.99
0.96,-1.99
-0.2,1.46
-0.2,1.46
-0.99,-1.06
-0.99,-1.06
-0.99,-1.06
-0.91,-0.99
-0.91,-0.99
-0.91,-0.99
-1.87,-1.97
-1.87,-1.97
-3.34,-4.11
-3.34,-4.11
-3.34,-4.11
-2.15,0.47
-2.15,0.47
-2.15,0.47
-1.93,0.2
-1.93,0.2
-5.59,-0.18
-5.59,-0.18
-5.59,-0.18
-6.98,0.21
-6.98,0.21
-6.98,0.21
-0.12,1.72
-0.12,1.72
-0.75,-0.1
-0.75,-0.1
-0.75,-0.1
-1.42,0.03
-1.42,0.03
-1.42,0.03
-14.39,3.03
-14.39,3.03
-7.6,-0.89
-7.6,-0.89
-7.6,-0.89
-0.67,-1.17
-0.67,-1.17
-0.67,-1.17
-4.19,-5.45
-4.19,-5.45
-11.23,-2.01
-11.23,-2.01
-11.23,-2.01
-0.45,-0.68
-0.45,-0.68
-0.45,-0.68
-2.39,-2.11
-2.39,-2.11
-4.37,12.52
-4.37,12.52
-4.37,12.52
-39.61,-4.23
-39.61,-4.23
-39.61,-4.23
-40.67,13.62
-40.67,13.62
-3.26,12.7
-3.26,12.7
-3.26,12.7
-46.81,9.1
-46.81,9.1
-46.81,9.1
-17.99,3.88
-17.99,3.88
-18.91,-0.84
-18.91,-0.84
-18.91,-0.84
-1.99,-5.21
-1.99,-5.21
-1.99,-5.21
-57.61,-1.74
-57.61,-1.74
-57.81,-2.26
-57.81,-2.26
-57.81,-2.26
-58.48,2.9
-58.48,2.9
-58.48,2.9
-59.4,-5.2
-59.4,-5.2
-2.88,4.73
-2.88,4.73
-2.88,4.73
-2.98,0.27
-2.98,0.27
-2.98,0.27
-60.28,1.15
-60.28,1.15
0.53,4.03
0.53,4.03
0.53,4.03
-4.04,0.72
-4.04,0.72
-4.04,0.72
-6.09,2.45
-6.09,2.45
-62.99,-0.87
-62.99,-0.87
-62.99,-0.87
-64.08,-3.07
-64.08,-3.07
-64.08,-3.07
-4.36,-12.11
-4.36,-12.11
-66.56,-4.32
-66.56,-4.32
-66.56,-4.32
-67.31,-4.14
-67.31,-4.14
-67.31,-4.14
-28.18,-1.81
-28.18,-1.81
-1.52,-1.2
-1.52,-1.2
-1.52,-1.2
-27.79,-0.33
-27.79,-0.33
-27.79,-0.33
-1.68,0.44
-1.68,0.44
-0.81,-1.27
-0.81,-1.27
-0.81,-1.27
-72.82,-1.05
-72.82,-1.05
-72.82,-1.05
-31.47,-0.92
-31.47,-0.92
1.07,-12.57
1.07,-12.57
1.07,-12.57
-75.03,-1.81
-75.03,-1.81
-75.03,-1.81
-7.26,-9.13
-7.26,-9.13
-73.91,-1.89
-73.91,-1.89
-73.91,-1.89
0.18,-2.51
0.18,-2.51
0.18,-2.51
-32.36,-2.19
-32.36,-2.19
-32.16,-1.43
-32.16,-1.43
-32.16,-1.43
-0.55,-3.78
-0.55,-3.78
-0.55,-3.78
-0.41,-0.61
-0.41,-0.61
-70.26,-2.47
-70.26,-2.47
-70.26,-2.47
-67.0,-3.03
-67.0,-3.03
-67.0,-3.03
-66.0,-9.94
-66.0,-9.94
0.07,-0.86
0.07,-0.86
0.07,-0.86
-0.15,-8.53
-0.15,-8.53
-0.15,-8.53
-32.35,-6.65
-32.35,-6.65
-0.7,-7.26
-0.7,-7.26
-0.7,-7.26
-5.11,-22.65
-5.11,-22.65
-5.11,-22.65
-1.31,-1.51
-1.31,-1.51
-32.28,-3.12
-32.28,-3.12
-32.28,-3.12
-1.71,-2.27
-1.71,-2.27
-1.71,-2.27
-1.7,-0.08
-1.7,-0.08
-0.49,-2.08
-0.49,-2.08
-0.49,-2.08
-1.66,14.1
-1.66,14.1
-1.66,14.1
-3.52,18.06
-3.52,18.06
-0.86,4.61
-0.86,4.61
-0.86,4.61
-3.02,21.83
-3.02,21.83
-3.02,21.83
-74.86,5.78
-74.86,5.78
-5.27,-5.3
-5.27,-5.3
-5.27,-5.3
-77.56,-2.58
-77.56,-2.58
-77.56,-2.58
-8.52,8.63
-8.52,8.63
-0.63,-0.16
-0.63,-0.16
-0.63,-0.16
-0.43,-1.37
-0.43,-1.37
-0.43,-1.37
-34.88,-1.2
-34.88,-1.2
-1.53,-1.78
-1.53,-1.78
-1.53,-1.78
0.92,-23.08
0.92,-23.08
0.92,-23.08
-4.75,-33.2
-4.75,-33.2
-14.1,-5.85
-14.1,-5.85
-14.1,-5.85
-83.4,-1.32
-83.4,-1.32
-83.4,-1.32
-84.0,-1.07
-84.0,-1.07
-39.7,-1.23
-39.7,-1.23
-39.7,-1.23
-1.71,-7.58
-1.71,-7.58
-1.71,-7.58
-88.08,-0.63
-88.08,-0.63
-0.54,-1.06
-0.54,-1.06
-0.54,-1.06
-40.75,-6.3
-40.75,-6.3
-40.75,-6.3
-86.83,-1.65
-86.83,-1.65
-42.23,-1.3
-42.23,-1.3
-42.23,-1.3
-41.53,-1.73
-41.53,-1.73
-41.53,-1.73
-82.26,-2.74
-82.26,-2.74
-42.24,-1.09
-42.24,-1.09
-42.24,-1.09
-4.89,-10.27
-4.89,-10.27
-4.89,-10.27
-1.66,-0.61
-1.66,-0.61
-1.83,-6.89
-1.83,-6.89
-1.83,-6.89
-43.55,-1.27
-43.55,-1.27
-43.55,-1.27
-71.43,-0.81
-71.43,-0.81
-44.89,-1.8
-44.89,-1.8
-44.89,-1.8
0.16,-1.98
0.16,-1.98
0.16,-1.98
-0.35,-4.39
-0.35,-4.39
-2.52,-5.86
-2.52,-5.86
-2.52,-5.86
-2.9,-7.62
-2.9,-7.62
-2.9,-7.62
-0.37,-4.16
-0.37,-4.16
-44.67,-0.66
-44.67,-0.66
-44.67,-0.66
-71.13,-1.54
-71.13,-1.54
-71.13,-1.54
0.11,-1.92
0.11,-1.92
-44.85,-4.87
-44.85,-4.87
-44.85,-4.87
-74.37,-6.96
-74.37,-6.96
-74.37,-6.96
0.14,-6.78
0.14,-6.78
-1.57,-2.25
-1.57,-2.25
-1.57,-2.25
-4.26,-10.47
-4.26,-10.47
-4.26,-10.47
-6.28,-12.77
-6.28,-12.77
-1.79,-2.26
-1.79,-2.26
-1.79,-2.26
-1.62,-2.28
-1.62,-2.28
-1.62,-2.28
-82.91,-1.9
-82.91,-1.9
-82.89,-1.67
-82.89,-1.67
-82.89,-1.67
-1.3,-2.51
-1.3,-2.51
-1.3,-2.51
-45.91,-0.96
-45.91,-0.96
-1.54,-3.53
-1.54,-3.53
-1.54,-3.53
-45.54,-2.89
-45.54,-2.89
-45.54,-2.89
-1.72,-3.29
-1.72,-3.29
0.81,-9.07
0.81,-9.07
0.81,-9.07
0.02,-1.67
0.02,-1.67
0.02,-1.67
-46.31,-0.81
-46.31,-0.81
-75.86,-1.92
-75.86,-1.92
-75.86,-1.92
-0.59,-3.6
-0.59,-3.6
-0.59,-3.6
-70.68,-3.66
-70.68,-3.66
-1.31,-3.25
-1.31,-3.25
-1.31,-3.25
-1.47,-7.99
-1.47,-7.99
-1.47,-7.99
-68.97,-3.63
-68.97,-3.63
-0.35,-4.08
-0.35,-4.08
-0.35,-4.08
-0.34,-4.5
-0.34,-4.5
-0.34,-4.5
-0.06,-2.63
-0.06,-2.63
-2.68,-8.87
-2.68,-8.87
-2.68,-8.87
-1.1,-4.51
-1.1,-4.51
-1.1,-4.51
-2.85,-7.59
-2.85,-7.59
-2.85,-7.59
-63.71,-3.3
-63.71,-3.3
-0.57,-0.79
-0.57,-0.79
-0.57,-0.79
-61.93,-1.29
-61.93,-1.29
-61.93,-1.29
-61.25,-1.59
-61.25,-1.59
-60.82,-1.75
-60.82,-1.75
-60.82,-1.75
-60.7,-5.14
-60.7,-5.14
-60.7,-5.14
-0.07,-3.69
-0.07,-3.69
-62.02,-1.6
-62.02,-1.6
-62.02,-1.6
-47.95,-1.28
-47.95,-1.28
-47.95,-1.28
-48.49,-0.65
-48.49,-0.65
-48.89,-0.51
-48.89,-0.51
-48.89,-0.51
-64.27,-0.72
-64.27,-0.72
-64.27,-0.72
-64.25,-0.65
-64.25,-0.65
-64.4,-0.41
-64.4,-0.41
-64.4,-0.41
-64.3,-0.8
-64.3,-0.8
-64.3,-0.8
-64.15,-1.11
-64.15,-1.11
-64.36,-1.38
-64.36,-1.38
-64.36,-1.38
-64.19,-1.3
-64.19,-1.3
-64.19,-1.3
-47.97,-1.07
-47.97,-1.07
0.18,-1.44
0.18,-1.44
0.18,-1.44
-64.76,-1.05
-64.76,-1.05
-64.76,-1.05
-64.76,-1.52
-64.76,-1.52
-64.04,-0.63
-64.04,-0.63
-64.04,-0.63
-63.22,-3.32
-63.22,-3.32
-63.22,-3.32
-48.11,-2.59
-48.11,-2.59
-47.8,-3.02
-47.8,-3.02
-47.8,-3.02
-61.56,-2.42
-61.56,-2.42
-61.56,-2.42
-60.55,-3.0
-60.55,-3.0
-1.61,-3.97
-1.61,-3.97
-1.61,-3.97
-1.23,-3.67
-1.23,-3.67
-1.23,-3.67
-58.29,-2.98
-58.29,-2.98
-58.2,-0.45
-58.2,-0.45
-58.2,-0.45
-58.15,-0.99
-58.15,-0.99
-58.15,-0.99
-0.25,-1.1
-0.25,-1.1
-56.67,-1.26
-56.67,-1.26
-56.67,-1.26
-56.2,-1.57
-56.2,-1.57
-56.2,-1.57
-55.76,-1.28
-55.76,-1.28
-55.62,-1.62
-55.62,-1.62
-55.62,-1.62
-54.9,-5.42
-54.9,-5.42
-54.9,-5.42
-54.98,-5.67
-54.98,-5.67
-55.36,-5.45
-55.36,-5.45
-55.36,-5.45
-56.07,-5.01
-56.07,-5.01
-56.07,-5.01
-55.97,-5.02
-55.97,-5.02
-56.32,-5.11
-56.32,-5.11
-56.32,-5.11
-0.72,-3.04
-0.72,-3.04
-0.72,-3.04
-0.83,-8.97
-0.83,-8.97
-0.88,-8.96
-0.88,-8.96
-0.88,-8.96
-0.43,-2.23
-0.43,-2.23
-0.43,-2.23
0.16,-2.08
0.16,-2.08
-48.23,-0.98
-48.23,-0.98
-48.23,-0.98
-48.45,-1.31
-48.45,-1.31
-48.45,-1.31
-48.43,-0.92
-48.43,-0.92
-58.22,-0.94
-58.22,-0.94
-58.22,-0.94
-58.34,-1.33
-58.34,-1.33
-58.34,-1.33
-58.29,-1.34
-58.29,-1.34
-58.38,-1.5
-58.38,-1.5
-58.38,-1.5
-58.47,-1.51
-58.47,-1.51
-58.47,-1.51
-58.63,-1.41
-58.63,-1.41
-58.61,-1.15
-58.61,-1.15
-58.61,-1.15
-0.09,-1.75
-0.09,-1.75
-0.09,-1.75
-1.75,-1.35
-1.75,-1.35
-0.83,-1.29
-0.83,-1.29
-0.83,-1.29
-0.12,-1.01
-0.12,-1.01
-0.12,-1.01
-0.09,-1.79
-0.09,-1.79
-56.41,-0.96
-56.41,-0.96
-56.41,-0.96
-56.12,-1.25
-56.12,-1.25
-56.12,-1.25
0.13,-2.25
0.13,-2.25
-48.73,-1.53
-48.73,-1.53
-48.73,-1.53
-48.55,-4.93
-48.55,-4.93
-48.55,-4.93
-48.56,-4.82
-48.56,-4.82
-0.3,-7.5
-0.3,-7.5
-0.3,-7.5
-0.87,-9.53
-0.87,-9.53
-0.87,-9.53
-0.65,-9.88
-0.65,-9.88
-0.26,-8.74
-0.26,-8.74
-0.26,-8.74
-0.02,-9.05
-0.02,-9.05
-0.02,-9.05
0.0,-8.75
0.0,-8.75
-0.18,-2.63
-0.18,-2.63
-0.18,-2.63
-0.16,-2.41
-0.16,-2.41
-0.16,-2.41
-56.27,-1.38
-56.27,-1.38
-56.42,-1.53
-56.42,-1.53
-56.42,-1.53
-56.47,-1.35
-56.47,-1.35
-56.47,-1.35
-56.63,-1.71
-56.63,-1.71
-47.67,-4.54
-47.67,-4.54
-47.67,-4.54
-47.99,-4.52
-47.99,-4.52
-47.99,-4.52
-48.16,-1.57
-48.16,-1.57
-0.17,-6.6
-0.17,-6.6
-0.17,-6.6
-0.08,-6.67
-0.08,-6.67
-0.08,-6.67
-0.2,-6.56
-0.2,-6.56
-0.2,-2.49
-0.2,-2.49
-0.2,-2.49
-48.12,-1.44
-48.12,-1.44
-48.12,-1.44
0.11,-1.91
0.11,-1.91
-48.5,-0.99
-48.5,-0.99
-48.5,-0.99
-48.51,-0.6
-48.51,-0.6
-48.51,-0.6
-48.57,-0.75
-48.57,-0.75
-48.67,-0.89
-48.67,-0.89
-48.67,-0.89
0.16,-2.08
0.16,-2.08
0.16,-2.08
-58.26,-1.63
-58.26,-1.63
-48.71,-1.68
-48.71,-1.68
-48.71,-1.68
-58.26,-1.65
-58.26,-1.65
-58.26,-1.65
-48.96,-1.31
-48.96,-1.31
-0.03,-1.51
-0.03,-1.51
-0.03,-1.51
-48.59,-1.12
-48.59,-1.12
-48.59,-1.12
0.11,-1.46
0.11,-1.46
0.11,-1.28
0.11,-1.28
0.11,-1.28
-0.33,-1.3
-0.33,-1.3
-0.33,-1.3
0.0,-1.5
0.0,-1.5
-48.23,-1.2
-48.23,-1.2
-48.23,-1.2
0.19,-1.68
0.19,-1.68
0.19,-1.68
0.15,-1.54
0.15,-1.54
-0.28,-1.9
-0.28,-1.9
-0.28,-1.9
0.0,-2.01
0.0,-2.01
0.0,-2.01
0.18,-1.98
0.18,-1.98
0.16,-1.89
